"Post URL","Post Content","Is Shared Post","Number of Likes","Number of Comments","Photos"
"https://www.facebook.com/noeuxenv/posts/pfbid02NDhtMBxTAptt4LdQ2F8Qize1Ew19FMvFyvms1zJH7FRS9mDJir7WUpLjqEVeJAdTl","","NO","15","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid0LZAXRFfqvfxRmv5X1UdjA6oybNTo9kq3Qu3YkySr5Q2p3H71i591K8J8KPEhj6MJl","Le CAUE dont je suis présidente organise un concours photo et je sais que vous êtes nombreux à être de très bons photographes amateurs .

L’objet de ce concours photo est un appel à talents destiné à présenter la diversité des paysages de la région des Hauts-de-France, sous un angle révélant la nature mouvante des paysages, qui évoluent et se créent en permanence.

Quand ?

Du 1er Avril au 31 Août 2021

Qui ?

Tout habitant des Hauts-de-France (hors professionnels de la photographie)

Vous pouvez participer pour les 6 thématiques suivantes :

RELIEF ET PAYSAGES
EAU ET PAYSAGES
CULTURES ET PAYSAGES
PAYSAGES DE GUERRE
PAYSAGES D'INDUSTRIE
PAYSAGES DE L'HABITER

Allez vous inscrire sur internet en tapant URCAUE Hauts de France","YES","6","","https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/174610312_4042204419177487_5213797676852373135_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Mr5yvnWQKZ0Q7kNvwHEbQu7&_nc_oc=AdkvhirRbTa2sKzK8bfQS0JaB33cZlyPAWs0wF5kW47igJOQGJOl6hPIRUXTeD-SrdA&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=h26jRyfXICwaRlp7xeVKHw&oh=00_Afh2RosgaHyaHSj_p_tzcB2y_nULByjZOekEUw5duWkkVw&oe=6950FDA1"
"https://www.facebook.com/noeuxenv/posts/pfbid0ChDKeMHspVB8XbtMGhivSRE5g3VkoA61kEWFS4CeoxwdepsjomSSzZgoqYmbhseZl","Les Manges-Quoi au jardin !
🌱🐝🌱🐝🌱🐝🌱🐝

Pour l'instant, l'heure est au potager. 
Suivront les repas partagés avec les bons produits récoltés et un magnifique livre qui racontera cette aventure...
Avec Bookkafé et Nœux Environnement

Et le soutien de Le Pas-de-Calais et Agglo Béthune-Bruay","YES","15","1","https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/172833129_1677066532502182_5523382899059777330_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=g_bdKZd3C0gQ7kNvwFChtAH&_nc_oc=AdnRMjtc_HeEPzMudB2vJo35m-uvK1pF5JEdQFrniXLD6byr5uhiMglE9HE0pT4OcG4&_nc_zt=23&_nc_ht=scontent-dfw5-2.xx&_nc_gid=h26jRyfXICwaRlp7xeVKHw&oh=00_AfgnvCHfPvvR_PyvbXwx8-X3O8evP1o7ututaPO3jQco5g&oe=6950FEA0,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/172749955_1677066715835497_4136720091633186475_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YFdzpb4TBiEQ7kNvwFUoXA9&_nc_oc=AdkAonz9_9vdFexNuLMRNexSGqris923CZy9YmB6rmZCmYXx74tugNQzchLH2FrkIgc&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=h26jRyfXICwaRlp7xeVKHw&oh=00_AfiorM2OMFJsEleN2Buvozhh4fEV5S7BrzG6iyMecVbMiQ&oe=6950F861,https://scontent-dfw5-1.xx.fbcdn.net/v/t1.6435-9/172334259_1677067042502131_374542087334513271_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CqiTrYCuvjYQ7kNvwELUUL3&_nc_oc=AdmTwpIuW2XaLx7kBHpUO9FuFk_8P0JPgNR36xkAogWxRqrP0NKo1N3c0LuhHLxnRFU&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=h26jRyfXICwaRlp7xeVKHw&oh=00_AfgXgTH3zXHhzZPiYFgnc8vjIg4PFgjjAqKjI44hte7kyQ&oe=695118B9,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/172748469_1677067312502104_3712590284124180646_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=4ZM7PhR9n6gQ7kNvwF3zxz7&_nc_oc=AdlriiH4kk4p8B2zRiJMz2q_lzcPJHxrl_-hflupzvNtENs9arh9prFxBFjyB9kBWOU&_nc_zt=23&_nc_ht=scontent-dfw5-2.xx&_nc_gid=h26jRyfXICwaRlp7xeVKHw&oh=00_AfigPoh4ywVF-ZYJlNxOzcVK55Iti3hohJoVDuGtLlE6Uw&oe=695115B7,https://scontent-dfw5-2.xx.fbcdn.net/v/t1.6435-9/171634454_1677067602502075_1235629758243254808_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fsAmJqyGJ20Q7kNvwHpR7pa&_nc_oc=AdkNIgfQ940C70xOdXYByhjYzPu7myFEEMPctfnh8w9AADqWIeA51f9dZx0woT3trxw&_nc_zt=23&_nc_ht=scontent-dfw5-2.xx&_nc_gid=h26jRyfXICwaRlp7xeVKHw&oh=00_AfgI1-JXMLeKTrsJmZl8xv0wcj_G3_hInd8LhF3SPfxjbw&oe=6950F341"
"https://www.facebook.com/noeuxenv/posts/pfbid02cHwbRvr1ognAwWm6GrGpUL6q2YSaeSGpMM5eUKxkeJMmEy86UVETja5s7ytj6xmTl","","NO","4","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0y5Bky2e4ZZErHMs5tbB6h7h5SDvsdgVzzBxULLzVFJTykPRtHgYT3NPfUZj3oeonl","http://www.noeuxenvironnement.fr/recrutement-responsable-financier/","NO","7","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0nxWV74ZfXGGJASiJtreXw6g3L4nagzugtN7smDMkVR9WKCU8p48ZEmn3zupbLvPUl","Le dernier journal associatif est sorti! A l’intérieur, un zoom sur le vaste projet de site démonstrateur de la transition écologique! bonne lecture
http://www.noeuxenvironnement.fr/wp-content/uploads/journal-associatif-NE-2021.pdf","NO","15","","https://scontent.fsac1-1.fna.fbcdn.net/v/t1.6435-9/162138035_2941823552766758_1878879505497158435_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=tUArnWhos0EQ7kNvwF_Pevj&_nc_oc=AdmE5Fbku1igqJlVf8g2dbO4YKVxjnYsL4XCuOWWnh1ur_zSx35y56a9gVPJQQY_DZk&_nc_zt=23&_nc_ht=scontent.fsac1-1.fna&_nc_gid=pppFbF7Zv2qxn4afySYZJg&oh=00_AfgwUsBLb-r1t3JxrJby_5r0L0CSUO0iab5fGprb5lD1nA&oe=6951125B"
"https://www.facebook.com/noeuxenv/posts/pfbid0RTz5mp257MuaHytoZRHLuqHjEriHkuYJm5s2dfztgwa4GYcDFh8oihHY2EsL83y9l","Merci à Unis Cité Lens / Béthune","NO","22","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid07uvoGYNzrHaaS9heUZruKKUZZFn9fJfj2ax66Es1yns5NqJC3nX6QxGpeUq7aLzSl","L’avenir de l’eau vous intéresse ? Savez-vous qu’il dépend de nous tous, mais aussi de vous personnellement! Du 1er mars au 1er septembre, l’ Agence de L'eau Artois Picardie lance sa grande consultation publique dans le cadre de son projet de SDAGE 2022-2027. Chaque avis compte, faites entendre votre voix par ici :  www.agissonspourleau.fr
#consulteau2021 #hautsdefrance #nord #pasdecalais #picardie #santé #biodiversité #climat #santé #environnement #SDAGE","NO","5","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0H7xzcpg2RBL1M1goRMGB7dnvRTzaHKYsTEwy1jxodM631fW5ZQwwNNBZRiLfYKmZl","","NO","14","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid0261dDAdCTmMR8yGycjVk5AuJMqFsccbgAhzG2KSNLFxCEtJmXEHWMdhPaoQgUWhAxl","","NO","12","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid07XeecS45JVZawqKyKrFH9iQRZ36occajrWfCUsM3CJtnkACwskoAkPfASFKi7U8Nl","","NO","22","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid02TSmH4pz9EidVR74dZiV4NrMjLBDXpvgLH862X9Y8fCW2zmCUcaQwyEYdzzpww4Sol","APPEL à candidature : pour la Mission d’Assistance à Maîtrise d’Ouvrage à haute qualité environnementale dans le cadre de la réhabilitation d’une ancienne friche commerciale en siège de l’association Noeux environnement (cliquer sur l'article pour accéder au dossier)","NO","17","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02k6qTvPjPkjMwcSLsjnyEBBJ9VmuLhYBczc5vcFHssf5d4GgnXFKU8cPGkm2VBr87l","Vendredi dernier, le Club s'est réuni pour faire le bilan d'une année 2020 certes chamboulée ; mais pendant laquelle on a tous fait preuve d'adaptation pour avancer. A défaut de pouvoir se retrouver autour d'un feu de bois à la Maison de la Poésie, les membres présents ont échangé en Visio sur le bilan ; mais aussi sur les perspectives 2021 : et elles sont nombreuses !
N'hésitez pas à rejoindre le Club pour avancer à nos côtés !
Bonne journée","YES","3","","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/153514446_1376889495982075_970431786701468323_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hWAlKX77LNIQ7kNvwGiKv_H&_nc_oc=AdkBx4wfneSfS0k-IZU5wEvkVIdpBzbrAaaBYcE87sRXAJlvtGH6XoFA2QxcXz8zN2s&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=2iSk4U4s4RZQ8Q2JusZycQ&oh=00_Afi4tfMkGY9GDrlfHn6Qv0MRVZAop2MuSpjBdtl-HCGU4A&oe=695105A8"
"https://www.facebook.com/noeuxenv/posts/pfbid0exarx8T3osQYa1hXTwZN23UXWJeYf1oS3pRR5iNVPkcPyTDKFeteVyUMq7HbwaWUl","⚠️ DANGER, ce ne sont pas des escaliers ⚠️
.
Partagez ce post si vous aimez les terrils jumeaux de Loos en Gohelle 😉🗻
.
Je profite de cette jolie  photo de @eloo_bzn pour vous parler de cette ""chose"" qui se trouve sur l'un des terrils de Loos en Gohelle. C'est une rampe de chargement qui servait à monter les skips, à déverser le schiste et ainsi créer nos terrils majesteux 🛤🥰 Il ne faut pas emprunter ce chemin, car c'est extrêmement dangeureux, cette rampe risque à tout moment de se dérober sous vos pieds. ⛔
.
Nous pourrons protéger ce vestige de l'exploitation minière UNIQUEMENT avec votre aide! Vous pourrez retrouvez à l'entrée du site les chemins qui n'abîment pas le site. Plus que jamais NOUS AVONS BESOIN DE VOUS pour faire passer le message. 🙂
.⁠
https://instagram.com/eloo_bzn?igshid=1klccw6bh4z24
.
Merci de prendre un moment pour visiter sa galerie.⁠
.⁠
Sélectionnée par: @joookagan⁠
.⁠
Tag: #chaine_des_terrils⁠
.⁠
N'hésitez pas à nous suivre sur : https://instagram.com/chaine_des_terrils?igshid=tn77eagzkiiw
.⁠
_________________________________⁠
.
#autourdulouvrelens #lesensdelessentiel #patrimoine #patrimoinefrancais #patrimoinedefrance #hello_worldpics #exploitationminière #industriekultur #mine #unesco #industrialheritage #patrimoineindustriel #unescoworldheritage #gueulesnoires #bassinminier #bassinminierpatrimoinemondial #bassinminierdunordpasdecalais #industrie #terril #france3nordpasdecalais #mon_nord_de_nord #chtitephoto #chtiteselection #monnordenor #nordmylove #hautsdefrance","YES","2","","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/154850737_3868898879866313_3432494311781966928_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=110&ccb=1-7&_nc_sid=3a1ebe&_nc_ohc=e5WVAHstR9AQ7kNvwGZbDST&_nc_oc=AdmmVhRdFhdLy2wYsAKerd21DnEbF30gBf2k5z9nZOxRTIixckfU5RQUoP2asK3tiDA&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&_nc_gid=2iSk4U4s4RZQ8Q2JusZycQ&oh=00_Afigw6Ie3yRwtnvXz7xNlZbSIeiyrPoy_lPrETUgaZaw4A&oe=695102FC"
"https://www.facebook.com/noeuxenv/posts/pfbid0pXos8VXFe28ucxhk116bico14CPQCuPHgx84VVwhwNhJfuZG8oEGsnrcGfiiUpt2l","","NO","12","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0N9ZFGiBBKhnnvxaaCsPYrXw7kctSQDBKBz1oxnrz4FvpXchSaKVkNaCQt8H5Ue6wl","Réunion d’information pour les îlots de la santé

Un mois avant la reprise des îlots de la santé, les participants ont bravé le froid pour participer à la réunion d’information organisée par l’association de protection de la nature Nœux Environnement située au 421 rue Nationale à Nœux-les-Mines. 

Comme son nom l’évoque, les îlots de la santé ont pour vocation de mettre l’accent sur la santé de ses participants en cultivant le mieux-être physique et moral. Ainsi, les jardins partagés sont la pierre angulaire du programme, ce qui permet à l’association d’aborder plus en profondeur et de façon  pratique les questions de l’alimentation, de l’activité physique et de leur impact sur le mental.

Historique
Rappelons ici que « Les îlots de la santé » est une action financée par nos partenaires de la CGET (Commissariat Général à l’Égalité des Territoires), de l’ARS (Agence Régionale de Santé), de la ville de Nœux-les-Mines (dans le cadre du contrat de ville) ainsi que le bailleur Maisons et Cités.
 Créé à l’origine en 2015 et nommé « Cultivons notre santé », le programme s’étend géographiquement en 2019 en faisant l’acquisition d’un troisième jardin situé à la fosse 1 à Nœux-les-Mines. Cet essaimage donne son nouveau nom au programme: « les Ilots de la santé ». 
La réunion commence par une présentation du fonctionnement et des valeurs de Nœux Environnement par son président Jacques Switalski. 
S’ensuit le programme des activités de l’année annoncé par Nicolas Monaque, animateur : cuisine, randonnées, sorties, activités de bien-être telles que sophrologie et bien sûr de nombreuses séances de jardinage. 
Le temps passe vite, c’est bientôt l’heure de se quitter. Sur fond de rétrospective en images des jardins depuis 2015, les participants remplissent une fiche d’inscription. Le succès est au rendez-vous en ce mercredi 10 février puisque nous comptons de nouvelles recrues. 

Première séance le 3 mars, au programme : jardinage !","NO","16","1","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/151467200_2920781281537652_5067492175202718461_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=IwmoBbY-73oQ7kNvwGeby9j&_nc_oc=AdnZ4ZeScIyqfJkA5j6Mj59MpVnWFz05QjX58WLrgXxMOIYEkQJFPUJue-9eWpgFVjo&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=uQDW6to1u7XdfWxSQek_5Q&oh=00_AfhChvauSaOnrYIjrrvWvmT9viyBdz3LS9YwWYPdBC1lqg&oe=69511518,https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/151660334_2920781521537628_2012578395049478630_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pzHOkztYOFMQ7kNvwEzpI_-&_nc_oc=Adndirqha4VHIvfoT-p7__-sImLqZ0y-Zg1GYFyN3UKPJndnle5W5LP6fvfB6fU8hio&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=uQDW6to1u7XdfWxSQek_5Q&oh=00_Afj3STl_H_z1NGZG_n7ukaR2DXMUCd9w6A3qcC2Kve4rag&oe=69510D6C,https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/151312251_2920781644870949_144767240648996253_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=IwtToHfJxNwQ7kNvwExGAUv&_nc_oc=AdnvfHJPOEais9GPqCwWHve0dES2_GxN8shMYUZsTEwg1iZUNPXYokCCNAe4kGa63WQ&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&_nc_gid=uQDW6to1u7XdfWxSQek_5Q&oh=00_AfjN-ZYOzdYM9Ltt6YjAS55Pb-xJ4-abcsbZe9_K7Q030g&oe=69511190"
"https://www.facebook.com/noeuxenv/posts/pfbid02GajLEQHDdaxo69S4wNVZbPfXsfVFspmpAikFswBvs34RHAWr6EzarWZN5o12yTSFl","#COVID19
⚠️Le port du masque est désormais obligatoire dans les communes de plus de 10 000 habitants du Pas-de-Calais et certaines communes périphériques, jusqu'au 8 mars 2021.
🔴 Sur le territoire de l'Agglo, les communes concernées sont Auchel, Béthune, Ville de Bruay-La-Buissière et Noeux-Les-Mines.
▶Plus d'infos sur toutes les communes du Département concernées en consultant l'arrêté préfectoral via le post ci-dessous ⬇️","YES","4","",""
"https://www.facebook.com/noeuxenv/posts/pfbid026NGPxAUy4vchJekq9BtQgjkJQ6h81QGP3KqizN463BYLprsY1F2hRz1HwcyrnwMJl","VILLE DE SAINS-EN-GOHELLE
Conseil Sainsengohelle","NO","4","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0pcHZpoU1hm8oG4x1vd47wpbzKTvfmSDyhvi7ECbtdDcPasQmGANVwqt89JqsCaogl","","NO","11","2",""
"https://www.facebook.com/noeuxenv/posts/pfbid0AsHAKmCVJYaCJ8SvqnFM6yQrvg2puEwQsF6GMGYrbaaEhpMVLUjrHbJpxnCQySPkl","Noeux Environnement a réalisé le déboisement et la pose des aménagements de lutte contre l'érosion.","NO","2","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid0uqzwQRPFVqQuSVdGJWgzK92Dto298ZBE3EiWKP4g7fbmwpG9ck8TLZCzHat8uY3al","Le Staj Nord-Artois et Association Collectif Parasites se sont associés pour produire une vidéo de vulgarisation du FDVA. Vous visionnez ici un Teaser. Une vidéo plus complète est à découvrir sur la page du Collectif Parasites. https://www.facebook.com/319950288035798/videos/416895182943211
Le Mouvement associatif Le Mouvement associatif Hauts-de-France Crajep Hdf MdA de Tourcoing","YES","7","","https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/121943660_444798559887854_4373190499874857972_n.jpg?stp=dst-jpg_s526x296_tt6&_nc_cat=111&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=tN9thDH48P8Q7kNvwGmCVez&_nc_oc=AdlD13KmaqGLElb9Wn-6Frd8yEsmiL5o5_t6a4-_Rbjm2eAgsqFeee_C64AAQglo7v8&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=5bLq-mTaiERnmsFVPCf7Vg&oh=00_Afit3E_Qsjs3JYevWyZYSoBX4Suj1pkpPTnVgSCLBgzlFg&oe=692F7FBC"
"https://www.facebook.com/noeuxenv/posts/pfbid0BAkdaBxRqfSE91ehZcu8naGrgE5rGCo55aUj3zCULfWuDkNALEW1A6LPB2qVrodwl","","NO","14","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid02Bmb9nPBGie5BytMcdYPgjxTqskmJjKArBAa9y4fd7XBZ8JJj8R7mYzCmp84QrngFl","80 arbres plantés au lycée professionnel d'Artois à Nœux-les-Mines

Une trentaine d'élèves ont participé sur la base du volontariat à la plantation d'une haie composée de charmes, hêtres, viornes lantane et genêts à balai. Une matinée en plein air riche en enseignement. Merci aux élèves et au personnel pour leur enthousiasme","NO","23","1","https://scontent-lga3-3.xx.fbcdn.net/v/t1.6435-9/146964269_2911298495819264_1222825713440173606_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=QSymnF599RgQ7kNvwEjD1mc&_nc_oc=AdnxnBzybVX5gMHgU-dvnZCW07IoBBaobRbv-1ThSyQltJabhZ6O_FfTrKifXiPukRI&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=LQOvwGkn9s8SiSxosgB_Rw&oh=00_Afjn3VOdfu14xe8aKPIziyfadXkk6PLZoprNaLf7Ujw-xQ&oe=69511000,https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/146116469_2911298599152587_9030622976951395738_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hMb_ruBDHHIQ7kNvwEpAjmK&_nc_oc=AdmdOvClsv3-RFylzHal_JhBha0aNcHRTVIWs0w1xgrbhe3oARnU-ac6ujtz7A-0lzE&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=LQOvwGkn9s8SiSxosgB_Rw&oh=00_AfjwyvNmZxwoJHhGg4UyL6XUznQrfmDyh3REIQ1h7W8DMw&oe=69510EEF"
"https://www.facebook.com/noeuxenv/posts/pfbid0hyDE4CGgGboVr9sCFU6KvtVZ9MYVnpZ2RdMQmy3qQWzgH9DYrLEwzfng5g9uMEVxl","Les îlots de la santé vont reprendre (dans le respect des gestes barrières bien entendu) :
Un temps de présentation est prévu mercredi 10 février à 10h à la salle annexe (derrière la mairie de Noeux-les-Mines)
C'est l'occasion de rencontrer les autres participants et de s'inscrire pour l'année.

Venez 😷 masqués 😷, 
vous pouvez aussi nous appeler (0321663774) pour en savoir plus et annoncer votre venue.","NO","13","","https://scontent-lga3-3.xx.fbcdn.net/v/t1.6435-9/148489288_2914253255523788_8023745286141264346_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=9B5vsWxxR2EQ7kNvwGWy9NK&_nc_oc=AdmCRNkcabDiwJ-7CYhdLaBLlDJV5pV5QXd8ia-Xyxgs4xSNsKXcGkz_Af0sb3bzR9E&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=LQOvwGkn9s8SiSxosgB_Rw&oh=00_AfjTL3jx5qoGt7mtWScMNwjWiv9q_dN4QDfILIkTZ5TLxg&oe=69510176,https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/145300294_2909370322678748_404081516166156662_n.png?stp=dst-png_s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=FsbYgmo9ucIQ7kNvwEpoHMs&_nc_oc=Admf-0sq17WNn19SKnnkf_BoHuRKflk41gXMpIxfuyEqPZzd9pQPXbVKWuUdXDpBZR8&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=LQOvwGkn9s8SiSxosgB_Rw&oh=00_AfgwKLfWWEbwnorDqGBYLE77v_MLpJbidglyjIbtl5qGag&oe=6951013B"
"https://www.facebook.com/noeuxenv/posts/pfbid02efshM8iUB8GcF1Vi6bonDUDGhLKYpeV3YirAWjh7A5YF6ikoa8UvNPuzvPaEfLF4l","","NO","1","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0NH6L7vtjDpDeZ3D35DF3hnfTkjX85mSfbRZvb9fgTQbNEihcvuXETHpj8cTVQ37bl","🐦🐦🐦 N'oubliez pas...le comptage national des oiseaux de jardin, c'est ce week-end !
Pour cela, prenez une heure de votre temps, soit le samedi 30, soit le dimanche 31, plutôt en fin de matinée ou début d'AM.
Trouvez un lieu d'observation (jardin, balcon, parc public) et comptez/notez pendant 1h tous les petits visiteurs.
Transmettez vos données sur le site www.oiseauxdesjardins.fr
Chouette non? 🐦🐦🐦","YES","15","2","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-9/143386405_2760171524231692_6708301824014898219_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=833d8c&_nc_ohc=WBgRra5Mj3wQ7kNvwF1yxX1&_nc_oc=AdlY3oyaR9i6EfBNJm5PGPasa1HpE9kwti5gCSJhFaZeMCaMfw8R_HVA7XBGS9XYOD4&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&_nc_gid=5CfTrs9vzekNiOq0sPwv3Q&oh=00_AfgDV_FFmVWxBn_y3xsfmgJZiUeq8kvHrgfDRJh4SvTjkQ&oe=6950F0DA,https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-9/143331137_2760171550898356_1994057118780405288_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_ohc=V731S3nqajUQ7kNvwGCqSp8&_nc_oc=Adm-E8eXpDGmMDSprzRL7YHguUt3V7MxpGBexNEK4j0HvcuuaWWVMkd2G6GvmDYu3nQ&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&_nc_gid=5CfTrs9vzekNiOq0sPwv3Q&oh=00_AfgAED4qrp7Zq34o_DgbkLoHlx_d0Fv55YF5k2oiGH8XUA&oe=6950F3B5"
